#TC_ID/PC_ID , Testcase_Description , Service_ID , SubService_ID , Expected_Response_Data , Write_Data , Addressing , Format , Status_Mask , Communication_Type , controltype
PC_ID-003 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-379 , Incorrect message length(22F18701) , 0x22 , 0xF18701 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-378 , Incorrect message length(22F18B02) , 0x22 , 0xF18B02 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-377 , Incorrect message length(14FFFFFFFF) , 0x14 , 0xFFFFFFFF , 03 7F 14 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-376 , Sub function not supported(14FFFFF1) , 0x14 , 0xFFFFF1 , 03 7F 14 12 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-375 , Incorrect message length(11 01 01) , 0x11 , 0x0101 , 03 7F 10 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-374 , Incorrect message length(10 01 01) , 0x10 , 0x0101 , 03 7F 10 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-373 , Incorrect message length(10 02 01) , 0x10 , 0x0201 , 03 7F 10 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-52 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-372 , Start Extended session(10 03) , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-51 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-371 , Start default session(10 01) , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-50 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-370 , Start default session(10 02) , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-369 , Start Extended session(10 03) , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-49 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-368 , Start programming session(10 02) , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-48 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-47 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-046 , Start Programming session , 0x10 , 0x02 , 06 50 02 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-367 , Dark current mode(10 D1) , 0x10 , 0xD1 , 02 50 D1 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-046 , Start Programming session , 0x10 , 0x02 , 06 50 02 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-366 , Softreset(11 03) , 0x11 , 0x03 , 02 51 03 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-046 , Start Programming session , 0x10 , 0x02 , 06 50 02 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-365 , Conditions not correct(invalid range)(14 8000FF) , 0x14 , 0x8000FF , 01 54 AA AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-046 , Start Programming session , 0x10 , 0x02 , 06 50 02 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-364 , Fault memory clear Extended session(14 FFFFFF) , 0x14 , 0xFFFFFF , 01 54 AA AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-046 , Start Programming session , 0x10 , 0x02 , 06 50 02 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-363 , Read DTC with Programming session(19 02) , 0x19 , 0x02 , 03 59 02 08 AA AA AA AA ,    , Physical , Hex , 0x01 ,    ,   
PC_ID-046 , Start Programming session , 0x10 , 0x02 , 06 50 02 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-362 , Read DTC with Programming session(19 02) , 0x19 , 0x02 , 06 59 01 08 00 00 00 AA ,    , Physical , Hex , 0x08 ,    ,   
PC_ID-046 , Start Programming session , 0x10 , 0x02 , 06 50 02 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-045 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-361 , Soft reset(11 03) , 0x11 , 0x03 , 02 51 03 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-360 , DisableRxAndDisableTx Extended session(28 03) , 0x28 , 0x03 , 02 68 03 AA AA AA AA AA ,    , Functional , Hex ,    , 0x03 ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-359 , DisableRxAndDisableTx Extended session(28 03) , 0x28 , 0x03 , 02 68 03 AA AA AA AA AA ,    , Functional , Hex ,    , 0x02 ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-358 , DisableRxAndEnableTx Extended session(28 02) , 0x28 , 0x02 , 02 68 02 AA AA AA AA AA ,    , Functional , Hex ,    , 0x03 ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-357 , DisableRxAndEnableTx Extended session(28 02) , 0x28 , 0x02 , 02 68 02 AA AA AA AA AA ,    , Functional , Hex ,    , 0x02 ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-356 , EnableRxAndDisableTx Extended session(28 01) , 0x28 , 0x01 , 02 68 01 AA AA AA AA AA ,    , Functional , Hex ,    , 0x03 ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-355 , EnableRxAndDisableTx Extended session(28 01) , 0x28 , 0x01 , 02 68 01 AA AA AA AA AA ,    , Functional , Hex ,    , 0x02 ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-354 , Disable RxAndTx Extended session(28 00 ) , 0x28 , 0x00 , 02 68 00 AA AA AA AA AA ,    , Functional , Hex ,    , 0x03 ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-353 , Disable RxAndTx Extended session(28 00 ) , 0x28 , 0x00 , 02 68 00 AA AA AA AA AA ,    , Functional , Hex ,    , 0x02 ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-352 , Read DTC Extended session(19 02) , 0x19 , 0x02 , 01 59 AA AA AA AA AA AA ,    , Physical , Hex , 0x08 ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-351 , Incorrect message length(22) , 0x22 ,    , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-350 , Service not supported in Active session , 0x22 , - , 0x62 ,    , Physical , Hex ,    ,    ,   
TC_ID-349 , Pending Response , 0x22 , - , 0x62 ,    , Physical , Hex ,    ,    ,   
TC_ID-348 , Security access denied , 0x22 , - , 0x62 ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-347 , Request out of range(22 F1FF) , 0x22 , 0xF1FF , 03 7F 22 31 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-346 , SystemNameOrEngineTypeDataIdentifier_Read(Extendedsession) , 0x22 , 0xF197 , 07 62 F1 97 4D 4B 42 44 ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-345 , S_W_Version_Dataidentifier_F1_DD_Read(Extendedsession) , 0x22 , 0xF1DD , 10 10 62 F1 DD 32 34 43 31 2E 30 31 2E 30 30 2E 30 30 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-344 , ECU_Software_UNIT1_Version_F1_B1_Read(Extendedsession) , 0x22 , 0xF1B1 , 10 0D 62 F1 B1 32 34 43 31 2E 30 31 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-343 , ECU_Software_UNIT_number_F1_B0_Read(Extendedsession) , 0x22 , 0xF1B0 , 04 62 F1 B0 01 AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-342 , ECU_Supplier_Code_F1_A1_Read(Extendedsession) , 0x22 , 0xF1A1 , 07 62 F1 A1 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-341 , Software_Version_for_HKMC_Vehicle_Manufacture_F1_A0_Read(Extendedsession) , 0x22 , 0xF1A0 , 10 08 62 F1 A0 32 34 2E 43 31 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-340 , SystemSupplierECUSoftwareVersionNumbe_DataIdentifier_F1_95_Read(Extendedsession) , 0x22 , 0xF195 , 10 08 62 F1 95 32 34 2E 43 31 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-339 , ECUSoftwareUnit1IVDDataIdentifier_F1_C1_Read(Extendedsession) , 0x22 , 0xF1C1 , 10 23 62 F1 C1 CC B4 57 EB E8 33 AD 7D A0 6E 1D DC 52 BD 11 F7 48 59 0A 90 EC A6 8D 75 50 19 08 80 F1 AB 2A 0E  AA AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-338 , HardwareVersionNumber_F1_93_Read(Extendedsession) , 0x22 , 0xF193 , 10 08 62 F1 93 30 31 2E 30 30 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-337 , Vehicle_Manufacturer_ECU_HW_Number_F1_91_Read(Extendedsession) , 0x22 , 0xF191 , 10 08 62 F1 91 30 31 2E 30 30 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-336 , ECU_Serial_Number_F1_8C_Read(Extendedsession) , 0x22 , 0xF18C , 10 23 62 F1 8C 00 00 00 00 00 00 00 00 00 00 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 AA AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-335 , Manufacturing_F1_8B_Read(Extendedsession) , 0x22 , 0xF18B , 07 62 F1 8B 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-334 , Vehicle_Manufacturer_Spare_Part_Number_F1_87_Read(Extendedsession) , 0x22 , 0xF187 , 10 0D 62 F1 87 39 36 35 34 30 42 4E 30 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-333 , B_CAN_Database_Version_F1_00_Read(Extendedsession) , 0x22 , 0xF100 , 06 62 F1 00 24 05 01 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-332 , RX_SWIN_F1_EF_Read(Extended session) , 0x22 , 0xF1EF , 10 2B 62 F1 EF 07 16 0B 52 31 30 20 42 43 34 2F 31 2F 30 0C 52 31 35 35 20 42 43 34 2F 31 2F 30 0C 52 31 35 36 20 42 43 34 2F 31 2F 30 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-044 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-043 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-331 , SystemNameOrEngineTypeDataIdentifier_Read(Defaultsession) , 0x22 , 0xF197 , 07 62 F1 97 4D 4B 42 44 ,    , Physical , Hex ,    ,    ,   
PC_ID-043 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-330 , S_W_Version_Dataidentifier_F1_DD_Read(Defaultsession) , 0x22 , 0xF1DD , 10 10 62 F1 DD 32 34 43 31 2E 30 31 2E 30 30 2E 30 30 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-043 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-329 , ECU_Software_UNIT1_Version_F1_B1_Read(Defaultsession) , 0x22 , 0xF1B1 , 10 0D 62 F1 B1 32 34 43 31 2E 30 31 2E 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-043 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-328 , ECU_Software_UNIT_number_F1_B0_Read(Defaultsession) , 0x22 , 0xF1B0 , 04 62 F1 B0 01 AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-043 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-327 , ECU_Supplier_Code_F1_A1_Read(Defaultsession) , 0x22 , 0xF1A1 , 07 62 F1 A1 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-043 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-326 , Software_Version_for_HKMC_Vehicle_Manufacture_F1_A0_Read(Defaultsession) , 0x22 , 0xF1A0 , 10 08 62 F1 A0 32 34 2E 43 31 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-043 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-325 , SystemSupplierECUSoftwareVersionNumbe_DataIdentifier_F1_95_Read(Defaultsession) , 0x22 , 0xF195 , 10 08 62 F1 95 32 34 2E 43 31 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-043 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-324 , ECUSoftwareUnit1IVDDataIdentifier_F1_C1_Read(Defaultsession) , 0x22 , 0xF1C1 , 10 23 62 F1 C1 CC B4 57 EB E8 33 AD 7D A0 6E 1D DC 52 BD 11 F7 48 59 0A 90 EC A6 8D 75 50 19 08 80 F1 AB 2A 0E  AA AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-043 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-323 , HardwareVersionNumber_F1_93_Read(Defaultsession) , 0x22 , 0xF193 , 10 08 62 F1 93 30 31 2E 30 30 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-043 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-322 , Vehicle_Manufacturer_ECU_HW_Number_F1_91_Read(Defaultsession) , 0x22 , 0xF191 , 10 08 62 F1 91 30 31 2E 30 30 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-043 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-321 , ECU_Serial_Number_F1_8C_Read(Defaultsession) , 0x22 , 0xF18C , 10 23 62 F1 8C 00 00 00 00 00 00 00 00 00 00 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 20 AA AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-043 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-320 , Manufacturing_F1_8B_Read(Defaultsession) , 0x22 , 0xF18B , 07 62 F1 8B 00 00 00 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-043 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-319 , Vehicle_Manufacturer_Spare_Part_Number_F1_87_Read(Defaultsession) , 0x22 , 0xF187 , 10 0D 62 F1 87 39 36 35 34 30 42 4E 30 30 30 ,    , Physical , Hex ,    ,    ,   
PC_ID-043 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-318 , B_CAN_Database_Version_F1_00_Read(Defaultsession) , 0x22 , 0xF100 , 06 62 F1 00 24 05 01 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-043 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-317 , RX_SWIN_F1_EF_Read(Defaultsession) , 0x22 , 0xF1EF , 10 2B 62 F1 EF 07 16 0B 52 31 30 20 42 43 34 2F 31 2F 30 0C 52 31 35 35 20 42 43 34 2F 31 2F 30 0C 52 31 35 36 20 42 43 34 2F 31 2F 30 AA AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-043 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-316 , Read DTC with Extended session(19 02) , 0x19 , 0x02 , 07 59 02 08 96 03 00 08 ,    , Physical , Hex , 0x08 ,    ,   
TC_ID-315 , Incorrect message length(10 02 01) , 0x10 , 0x0201 , 03 7F 10 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-42 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-314 , Request Sequence error , 0x27 , 0x12 , 03 7F 27 24 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-313 , Required time delay , 0x27 , 0x12 , 03 7F 27 37 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-41 , Seed request , 0x27 , 0x11 , 0A 67 11 A7 0E 84 7C 9C C0 39 65 ,    , Physical , Hex ,    ,    ,   
TC_ID-312 , Exceed number of attempts , 0x27 , 0x12 , 03 7F 27 36 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-40 , Seed request , 0x27 , 0x11 , 0A 67 11 A7 0E 84 7C 9C C0 39 65 ,    , Physical , Hex ,    ,    ,   
TC_ID-311 , Read DTC with Extended session(19 02) , 0x19 , 0x02 , 07 59 02 08 96 03 00 08 ,    , Physical , Hex , 0x08 ,    ,   
TC_ID-310 , Incorrect message length(22F1C101) , 0x22 , 0xF1C101 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-309 , Incorrect message length(22F13101) , 0x22 , 0xF13101 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-308 , Incorrect message length(22F1B104) , 0x22 , 0xF1B104 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-307 , Incorrect message length(22F1A101) , 0x22 , 0xF1A101 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-306 , Incorrect message length(22F19703) , 0x22 , 0xF19703 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-305 , Incorrect message length(22F18701) , 0x22 , 0xF18701 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-304 , Incorrect message length(10 03 01) , 0x10 , 0x0301 , 03 7F 10 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-39 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-303 , Read DTC with Extended session(19 02) , 0x19 , 0x02 , 07 59 02 08 96 03 00 08 ,    , Physical , Hex , 0x08 ,    ,   
TC_ID-302 , Incorrect message length(22F10001) , 0x22 , 0xF10001 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-301 , Incorrect message length(22F1EF02) , 0x22 , 0xF1EF02 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-300 , Incorrect message length(22F19101) , 0x22 , 0xF19101 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-299 , Incorrect message length(22F1B001) , 0x22 , 0xF1B001 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-298 , Incorrect message length(22F19504) , 0x22 , 0xF19504 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-297 , Incorrect message length(22F1A001) , 0x22 , 0xF1A001 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-296 , Incorrect message length(22F18701) , 0x22 , 0xF18701 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-295 , Incorrect message length(22F18B02) , 0x22 , 0xF18B02 , 03 7F 22 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-294 , Incorrect message length(14FFFFFFFF) , 0x14 , 0xFFFFFFFF , 03 7F 14 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-293 , Sub function not supported(14FFFFF1) , 0x14 , 0xFFFFF1 , 03 7F 14 12 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-292 , Incorrect message length(10 01 01) , 0x10 , 0x0101 , 03 7F 10 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
TC_ID-291 , Incorrect message length(10 03 01) , 0x10 , 0x3101 , 03 7F 10 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-38 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-290 , Start Extended session(10 03) , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-37 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-289 , Start default session(10 01) , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-36 , Start programming session , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
TC_ID-288 , Start default session(10 01) , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-287 , Start Extended session(10 03) , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-35 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-286 , Start programming session(10 02) , 0x10 , 0x02 , 06 50 02 00 32 00 C8 00 ,    , Physical , Hex ,    ,    ,   
PC_ID-34 , Start Extended session , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-33 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-032 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-285 , Service not supported in Active session in default session(27 11) , 0x27 , 0x11 , 03 7F 27 7F AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-032 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-284 , Start default session(10 01) , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
PC_ID-032 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-283 , Seed request in extended session(27 11) , 0x27 , 0x11 , 0A 67 11 A7 0E 84 7C 9C C0 39 65 ,    , Physical , Hex ,    ,    ,   
PC_ID-032 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-282 , Invalid message length(27 ) , 0x27 ,    , 03 7F 27 13 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-032 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-281 , sub function not support(27 22) , 0x27 , 0x22 , 03 7F 27 12 AA AA AA AA ,    , Physical , Hex ,    ,    ,   
PC_ID-032 , Start default session , 0x10 , 0x01 , 06 50 01 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
TC_ID-280 , Start Extended session(10 03) , 0x10 , 0x03 , 06 50 03 00 32 01 F4 AA ,    , Physical , Hex ,    ,    ,   
